track,tags,length
31709,"0,9,22,32,47,85,130",46
33069,"0,46,69",12
75273,"0,20,33",49
56408,"5,89,197",46
33219,"9,32,47,202",43
19435,"0,20,226",65
25756,"0,10,31,57,88",49
10564,"0,3,23,35,46,112",50
39000,"3,6,9,19,101,155,194",48
62426,"5,9,102,127",40
37147,"0,28,247",48
43269,"1,12,108,131",226
62676,"1,190",18
48952,"0,1,11,150,154",51
62122,"5,35,143",59
42498,"28,251",56
76552,"2,3,23,24,26,41",54
36745,"1,13,66",51
20438,"0,10,18,35,73",97
44027,"5,164",56
12511,"2,6,101",140
6118,"0,16,163",60
25300,"35,73,233",38
35900,"0,18,20,42",47
56886,"0,7,57,90",52
38804,"0,14,30,148",69
58290,"0,33,107,120",77
41374,"0,16,18",104
60488,"0,33,42",54
47110,"2,9,23,134,169",50
17651,"2,6,23,26,117,122,162,177,214",33
58272,"0,65,79",58
69957,"0,28,40,57,130,168",36
40710,"2,23,134",45
102,"0,3,6,22,28,40,46,168",67
67930,"0,4,100",44
42496,"0,4,140",75
31058,"0,33",68
9924,"3,124",52
11380,"6,145,241",137
42412,"0,1,11,12,54,77",132
72064,"0,91",49
49925,"0,94,216",64
16005,"43,121,252",36
52617,"2,6,36,122,176,243",58
7934,"1,108",131
52354,"0,1,7,213",42
30173,"0,4,30,31,84,129,149",68
336,"0,4,30,31,84,129,149",68
16266,"1,35,62,143",62
65845,"1,11,12,54,110",42
34265,"0,5,94,102",68
36291,"0,2,7,43,183",39
66015,"0,33,181",69
52526,"0,2,3,8,26,34,51",53
5556,"6,23,134",48
50029,"0,33,120",33
46035,"1,29,97,220",26
51952,"3,28,186",47
37518,"1,15,209,243",69
65931,"0,9,51,154",69
73934,"0,10,136",31
15130,"0,6,12,18,80,84,95,132,226",57
2322,"0,67",57
10281,"0,3,6,19,23,35,73,81,151,236,248",62
67043,"9,32,47,55,85,155",54
9395,"3,236",52
13835,"0,3,6,19,38,151",71
59287,"43,195",54
76690,"1,17,86,109,196",58
36073,23,49
69014,"1,2,41,43,137",43
62377,"0,3,106,126",50
58218,"0,4,60",38
16879,"1,72",33
51464,"23,160",68
34839,"0,4,59,114,166",13
14096,"0,4,59,114,166",61
58369,"0,42",46
44938,"0,1,2,15,24,28,37,40,70,77,129",69
37694,"6,170",23
39682,"0,46,114,166",45
11865,"0,10,47,254",112
71841,"28,182",64
59329,"1,11,21,165",117
36100,"0,48,67,129",36
56260,"0,209",44
3022,"0,107",73
8592,"35,73,233",54
38713,"3,23,160,173,214",56
6534,"1,43,72,137",29
35192,"6,232",23
28148,"6,145,241",58
2665,"43,195",39
58331,"43,195",48
32317,"11,43,72,121,195,240",66
54531,"6,9,47,103,175",39
21920,"9,28",38
36709,"1,11,29,50,220",12
46937,"0,18,52",85
8576,"23,160",59
26493,"3,147",47
9141,"1,15,17,21,172,249",58
70255,"1,15,17,21,172,249",45
72614,"0,1,52,77,132",80
21884,"3,124",49
63884,"0,42",89
31865,"1,15,25,172",77
66519,"1,5,17,96",39
62669,"1,2,9,24,32,83",55
45429,"35,191",51
53259,"0,1,66,87",60
40736,"6,232",45
53737,"3,19,225",27
2429,"0,1,31,77,129",78
62290,"1,21,37,92,223",28
19993,"0,10,73",42
27721,"0,3,106,107,126",42
8332,"3,34",34
71787,"0,22,106",42
42029,"28,182,221",59
55838,"5,89",57
58193,"6,248",65
76455,"0,1,29,66,78,212",54
55031,"0,1,29,66,78,212",67
9260,"0,22,28,40,59,130",33
58202,"0,6,52",152
22077,"1,2,5,17,21,62,86",53
8001,"3,28,34,168,186",64
22200,"1,6,9,47,85,178,180,243",46
38392,"0,5,14,68,75,89,197,254",45
48269,"35,112,191",41
69176,"1,12,108,131",120
38586,"6,232",51
35675,"3,236",41
70032,"5,68",79
15144,"35,64,146,233",42
46723,"2,26,41",50
61766,"0,1,17,48,52",40
4997,"3,238",43
38443,"1,53,71,83,92",102
72875,"0,20",47
57352,"1,12,17,29,50,99",66
15314,"1,12,29,50,54,108,131,157",25
68662,"1,178",88
5022,"1,11,44,53",108
16360,"1,21,25,62",55
22411,"0,20,111",20
23964,"0,2,8,35,191",52
62750,"0,1,4,17,29,66",51
75524,"0,3,23,57,213",32
42476,"1,62,172,249",59
2062,"3,19,236",22
61616,"0,3,22,31,34",48
58745,"0,8,149",57
62997,"1,2,12,13,15,123",80
51962,"3,19,106,147",46
48300,"23,160",58
54989,"1,2,13",43
71911,"0,1,2,8,9,26,47,51,71,86",52
6877,"0,1,3,4,52,60,135",47
49512,"1,11,12,64,178",35
38427,"5,35,68,102,118,146,227",39
385,"2,43,194,195",42
22985,"6,177",44
1030,"6,177",50
70687,"1,210",88
65095,"1,11,13,25,27,63,129,150",70
24993,"6,158",74
73933,"1,37,245",100
39928,"0,20,56,107,120",68
35414,"0,4,12,189",78
48170,"0,3,38",37
35297,"1,2,86,92,196",45
20160,"35,191",54
29300,"0,3,236",61
74540,"0,28,38,59,182",44
42581,"0,7,77,90",54
21131,"3,236",54
41410,"0,18,156",35
76300,"1,2,13,24,26,239",62
13501,"0,38,69",41
10275,"28,251",38
35882,"3,34,147",46
13614,"3,147",15
47411,"0,14,79,148",72
40308,"9,32,45",44
57181,"43,195",50
66240,"5,254",51
10615,"0,2,12,33,43,52,95,97,179",90
51665,"1,44,53,237",95
49314,"1,2,13",46
25893,"6,103",51
67795,"9,32",45
14361,"0,1,48,95,160",56
36606,"0,23,160",43
74821,"0,176",30
62333,"0,28,40,57",49
47526,"5,89",50
35494,"0,10,156",21
31987,"6,23,101,122,151,162,234,246",33
14901,"0,79",47
14691,"1,11,15,113",81
18159,"43,121,195",95
53337,"0,33,42,152",39
38745,"0,176",24
19786,"0,2,4,9,23,140,142,202,209,246",33
20036,"0,33",63
13852,"0,1,7,11,77",38
26837,"1,37",61
16435,"0,2,8,13,31,36,74,129,154,167",77
76697,"1,15,74,138",43
56596,"0,3,19,22,248",42
43774,"0,18,60,80",39
47844,"0,235",28
22139,"0,14",66
40395,"0,7,90",47
19541,"0,2,8,115",44
55982,"2,19,27,38",47
3270,"35,143,244",54
21395,"3,19,38,248",52
61265,"1,15,21,37,53,83",90
52229,"0,2,67,69,84,95,128",35
63043,"6,162",37
42842,"0,156",30
76045,"1,13,26,41,191,196",57
23508,248,19
45860,"1,11,37,54,245",41
20942,"1,11,12,74,245",84
6253,"0,3,19,65,126,147,193",171
26202,"1,11,15",85
587,"5,89,230",54
69764,"0,4,7,100",45
18087,"0,14,16",63
41484,"0,1,8,10,48",51
36947,"1,2,5,104,196",52
72481,"0,3,22,43,225",59
11233,"0,6,12,30,81",45
72688,"0,22,67,81,116",49
27720,"0,7,67,97",81
24044,"0,14,79",64
33064,"0,1,2,13,17,80",50
5384,"23,173",63
39807,"5,17,68,118,133",38
55085,"0,1,12,54,108,170",118
73484,"0,49,100",41
19313,"5,89,127,157",40
31229,"2,23,134",45
49936,"0,22,255",53
38955,"0,8,10",49
51143,"1,5,62,254",36
3375,"1,6,9,13,32,177",83
27503,"43,101,121,137",63
54955,"2,27,43,195",45
23058,"0,153",16
15882,"0,33,111,222",25
49996,"3,106",49
52507,"0,120",49
8495,"1,6,11,72,81,187",70
6659,"0,52,156",60
19353,"0,2,8,9,23,160",48
25085,"2,3,19,24,194",37
39555,"0,4,31,57",65
61476,"5,68,118,133",39
72482,"9,23,47,134,231",53
31264,"1,11,15,37,245",86
1560,"1,53,165",113
19262,"0,4,16,140",59
52628,"1,2,13,17,25,41",51
15092,"1,123,239",25
18407,"0,56,88,153",32
37086,"0,1,2,4,13,100",66
21612,"9,32,47,202",50
62192,"5,9,104",64
46121,"0,16,69,163",71
47571,"0,1,4,7,12,77",61
2287,"2,3,19,34,186",50
36367,"0,18,95",106
11369,"9,23,32,47,134,231",74
48321,"0,49,156,240",57
26817,"0,42,49,176",18
16775,"0,14",52
66730,"0,20",52
32327,"2,3,36,106",51
9301,"0,1,4,48,129",53
31407,"1,37,245",77
75636,"0,49,156",50
60781,"43,137,183,252",91
46739,"1,76,78,113",106
16778,"0,16,140",30
56611,"28,168,221,251",44
29844,"6,23,151,173,228",61
15207,"1,109",76
33752,"0,31,77,129",13
8367,"23,160,234",50
9396,"6,93",82
58377,"0,14,20,42,212",61
63858,"0,10,60,189",90
43644,"1,2,6,17,26,41,86,96,109,177",56
6507,"0,105,181",78
13438,"1,96,249",53
42038,"6,39",58
33241,"0,7,46",51
52169,"1,25,82,161",43
71517,"23,134,204",40
40457,"3,23",41
59885,"0,30,148",56
57056,"1,66,92",76
70954,"1,78,92,199",129
59185,"1,62",82
49548,"3,19,106",52
54509,"0,2,90,129",49
51948,"0,48,73,95",67
38641,"1,37,62,96,109,138",52
60842,"6,93,117",85
35025,"2,5,75,104",52
49351,"6,9,47,103,117",47
57937,"2,23,160,246",45
7820,"0,46,114",44
76581,"0,2,8,115",49
71117,"0,1,2,13,27",50
44813,"0,38",89
54513,"28,186",44
60784,"3,238",32
53190,"0,2,8,36",50
39062,"6,175,201",49
12643,"3,238",27
25620,"0,1,12,31",56
43750,"23,160,234",51
2674,"6,122,162",43
73708,"2,61",42
71918,"0,1,11,126",110
28940,"5,35,73,143,146,233",58
18910,"0,4,6,10,73,122,177",58
43733,"35,112,146,191",42
16145,"1,2,196",47
47873,"0,2,8,46,69,148",46
31882,"0,2,8,60,80,91",31
32934,"1,13",38
38351,"3,236",18
18088,"5,102,118,127",55
69413,"0,142",31
42175,"0,42,152",34
8299,"43,137,225",51
59491,"9,28,32",64
61088,"3,19,248",53
29627,"0,188",76
50932,"0,6,30,81",47
65256,"0,14,65,148",129
50536,"1,78,113",119
68473,"9,23,173",79
52979,"0,1,2,8,12,26",81
54815,"1,11,12,229",22
13049,"1,11,12,229",69
67787,"2,3,19,24,27",68
26855,"1,11,54,76",87
27026,"5,63",49
17174,"23,134,169",54
5312,"0,20,181",76
20974,"1,11,12,138",15
68741,"1,92,113,218",92
40325,"1,53,76",83
1619,"2,6,9,23,28,36,187",42
71265,"35,112,143,146",56
9477,"0,2,8,51",50
27349,"2,23,134,204",41
8561,"1,45,82",41
53053,"0,1,131",81
54248,"0,6,31,142,201",33
26059,"2,6,9,39,45,101,103",67
68756,"0,57",29
19442,"0,14,30",50
70060,"1,5,12,37,74,131,157,164",56
23840,"0,1,4,5,9,211",51
4302,"1,11,12,58,157,190",50
31935,"0,2,7,142",52
25508,"6,122,232",80
65779,"0,1,98,129",80
65,"5,68,118",30
47224,"0,28,33,56,88",43
63758,"0,212",48
71703,"0,3,9,22,124,198",47
60872,"0,114,142",32
71882,"1,108",153
63032,"2,6,24,26,39,93,101",39
10429,"23,214",41
62801,"28,182,221",59
60811,"0,6,12,201",104
40768,"5,89,197",41
3943,"0,69,163",59
39459,"43,121,225",54
58557,"1,25,58,62,83",49
38264,"0,2,7,27",45
15451,"0,18,80,97",34
42602,"1,11,50,62",82
25898,"3,34",51
67306,"0,105",64
69253,"1,12,23,207",51
27010,"1,62,164",50
25262,"1,11,190",21
52185,"0,153",75
24750,"3,19,106",56
15843,"0,23,134",43
63736,"0,1,7",63
53578,"2,6,241",67
63307,"6,9,23,45,81,103,134,151",59
9521,"6,9,23,134,169,177",51
59055,"1,6,23,151,169,177,243",38
27225,"1,12,58,190",38
46497,"2,36",46
65810,"1,11,71,83,108,113",96
58237,"1,17,50,99,138",78
24813,"2,3,26,27",53
23053,"1,109",50
12638,"0,1,11,29,37,43",17
14375,"0,189",74
76119,"6,81,116",32
31074,"9,55",51
18150,"3,124",89
53664,"0,1,12,17,29,52,64,97",64
38199,"0,14,16,65",71
47654,"1,2,9,13,55",30
44668,"0,8",52
46700,"1,2,5,13,17,75,86,95,96",55
16577,"0,3,34,59",51
12328,"1,2,13,86,138",46
29527,"23,134,169,204",58
5639,"1,6,11,54,123",68
48548,"1,2,41,119",40
6230,"0,4,48,60,217",60
62889,"0,4,48,60,217",50
18644,"1,11,12,108,110",84
34151,"3,28,251",32
30478,"0,3,19,22",54
51045,"9,55",43
76700,"1,44,82,161",112
75154,"0,1,2,5,9,17,28,32,35,36,45,70,96,115,118,191,227",50
1925,"1,2,41,196",66
9273,"0,1,11,43,52,76,98",51
50074,"1,13,239",45
53752,"1,2,41,119",65
50843,"0,3,236",60
52409,"6,145,241",128
36106,"0,4,7",34
27245,"1,11,12,72",48
48041,"0,120,212",101
72619,"0,5,226,227",44
71442,"3,35,64,146,233",63
16430,"1,15,64,138,249",86
10640,"1,11,15,50",59
55384,"0,14,49,65",63
38923,"0,4,226",44
57444,"2,61",54
10428,"1,5,15,54,96",75
30425,"3,160",45
66815,"0,111",15
25387,"0,65,188",70
34983,"5,17,58,75,89",37
4297,"1,5,6,15,35,37,64,143",66
40541,"2,5,41,86,104",57
67116,"0,7,22,31,57",28
56219,"28,221",52
42252,"0,1,30,31,159",62
41181,"0,20,111",31
65667,"2,6,23,35,43,101,112,151,162,169,177",45
20988,"0,79",64
37099,"3,6,19,116,236,248",53
52425,"28,168,221",77
9895,"0,1,67,87",56
45273,"0,6,30,31,81,159",106
67284,"0,1,3,43,87,129",67
167,"1,15,72,209",82
48778,"0,1,69,129,135",55
40239,"0,2,3,5,6,10,35,73,232,236",37
4888,"2,6,39,122,183",59
7965,"1,2,12,13,90",18
365,"3,6,19,232",54
73303,"0,49",30
69210,"1,229",88
42304,"1,209,229",93
60668,"0,14,16",48
21990,"2,24,26,194,240",53
26174,"1,25,86",52
73848,"1,2,61,92,119",47
55150,"3,19",46
5193,"3,19",49
25204,"3,160",58
67755,"0,67,107",51
72165,"0,1,3,11,12,19,31,38,106,167",47
63888,"0,30,125",70
12578,"3,23,160",43
51591,"0,14,126",57
57770,"0,3,8,22,106",78
48612,"0,2,9,27,38,47,51,141",58
31131,"0,30,149",17
74295,"0,1,5,12,31,90,96",42
26252,"2,3,19,61",52
65653,"0,1,4,5,46,80,96,254",80
14626,"0,10,136",44
61611,"1,161,237",88
79,"43,121",30
52794,"5,89,230",56
75600,"0,1,33,95,189",78
14131,"0,1,4,5,29,43,50,87,94,96,192",40
22354,"6,81",66
62151,"0,7,142",37
43940,"0,2,3,19,22,24,38",57
20593,"0,18,30,132",48
57956,"1,11,70,72,108,242",59
25401,"1,138",83
50454,"2,3,34",49
53823,"5,89,102,127",59
24771,"0,65,126,193",271
18759,"0,65",39
63195,"3,28,168,186,247",53
63519,"0,30,84",109
68560,"35,64,146",38
31113,"3,6,23,162,169,214,232",57
60228,"6,43,81,121,252",51
17989,"0,10,14,18",36
10541,"0,7,10,80,88",38
40861,"0,2,8,91",51
74492,"9,155",82
62975,"5,185",38
7833,"1,2,179,184",43
35345,"0,120,152",57
42219,"3,236",37
18587,"1,5,15",46
16908,"1,5,58,102,185",41
47246,"0,33,181",79
51578,"0,16,128",55
12691,"0,1,5,6,25,248",34
71170,"3,147",34
4138,"3,238",41
38123,"1,11,12,15,190",33
64013,"1,62,96,109",46
26614,"0,11,12,52,63",70
56033,"2,23,134",58
22138,"0,2,52,115",46
12892,"0,46,57,88,142",64
68880,"0,56,88,140",47
62832,"0,9,28,40",52
924,"1,2,23,35,86,191",52
52571,"1,66",60
48201,"0,2,8,46,213",33
75229,"1,12,108",85
65230,"1,9,15,32,55,95",49
40789,"0,31",60
29852,"23,214",34
8466,"0,6,7,9,201",68
1556,"1,12,108",82
58983,"2,24,36,41",64
70829,"0,4,95",59
35765,"3,6,43,81,183",53
60051,"0,56,65,95,129",81
61152,"0,52,77",131
66783,"1,13,21,29",60
19280,"0,4",41
20679,"1,9,32,55",55
11378,"0,12,14,20,30,33,42,95",66
46936,"0,10,18,222",48
40057,"1,2,27,72,87,150",50
3957,"0,148",47
39301,"6,103,116,117,177",60
21723,"0,52,56,189",73
37793,"0,2,30,252",38
72965,"0,14,126",63
65663,"5,157",47
66837,"1,2,12,25",62
42862,"0,16,29,69",65
41725,"23,173,207",63
6915,"23,173,207",85
62579,"3,194",46
27175,"5,9,55,141",66
33774,"23,35,143,207",48
11974,"5,28,35,85,155",37
38535,"1,50,150",70
663,"3,6,160",84
69871,"6,9,23,47,81,103,151,169",41
28561,"0,22,31,255",67
66514,"0,3,7,19,52,154",58
68416,"2,61,176",43
72724,"5,68,118",49
65157,"0,67,140",66
60167,"5,58,70,102,157,185",54
19719,"1,25,70",104
62517,"1,5,164",54
53960,"1,25,180",63
22117,"0,193",14
28218,"0,3,22,59,147,176",38
18612,"0,3,22,34,38,59,130,135",60
1343,"23,246",36
71184,"0,1,7,15,17,74",60
69050,"1,99,219",42
33943,"0,28,57,85,213,253",39
58715,"0,16,22,69",101
72017,"0,20,111",50
71219,"5,23,208",64
65241,"0,30,69,84,125",89
46273,"9,32,85",44
46292,"43,137",259
38292,"23,169,204",31
73223,"0,1,18,20,29,97",74
27476,"6,93,101,177",68
30007,"0,16,125",47
19651,"1,21,86,223",58
56559,"0,1,2,8,12,26,38,98",70
14739,"0,2,7,77,154",16
36756,"5,58,89",36
53654,"0,16,125",45
24954,"0,12,77,90,132",125
45779,"6,145,158,241",68
44721,"35,73,112,233",34
43198,"3,19",24
24825,"1,29,108",63
14497,"0,3,7,22,255",66
73215,"1,2,5,26,75",53
51114,"1,37,174,245",77
52038,"0,7,90",37
59976,"0,46,57",47
37580,"0,22,181",71
34932,"3,124",54
43820,"1,2,13,206",41
59578,"1,11,229",187
68533,"0,31,56,90",44
6410,"1,2,196",49
60489,"0,2,8,46,115",35
30923,"0,28,114",24
38897,"0,46,59,114",47
75704,"5,6,9,117,162",101
5199,"1,9,11,15,141",62
50672,"23,207",56
69967,"6,122,187,241",42
18497,"3,6,19,28,106,147,155,186",26
20247,"0,4",43
1951,"0,20,33,139",78
3617,"1,96,109",41
47026,"0,16",61
28414,"43,121,183,195,252",46
14261,"1,6,9,12,15,23,81,123,178,214,243",72
62490,"28,251",20
56262,"0,16,31,40",65
42509,"1,2,23,160",51
47615,"1,25",45
24069,"0,1,129",121
66293,"2,23,208",40
70113,"0,3,28,31,251",40
4292,"1,119,196",47
6828,"5,75",69
66247,"1,5,164",55
57210,"35,112,191",64
3885,"0,3,19,28,34,40,59",70
20928,"2,61",48
39741,"0,2,4,6,7,8,30,51,52,84,116,132,148",92
62127,"1,172,249",68
73698,"1,43,129,137",48
39008,"3,19,26,232",46
59334,"6,145",70
69938,"0,2,48,57,142",40
52101,"0,3,23,30,134",23
499,"0,6,30,81,116,151",66
74897,"2,41",47
1271,"0,65,193",55
34347,"0,73,253",36
28623,"0,42,65,216",56
68868,"3,43,225",29
39739,"1,2,13,23,208",53
7135,"9,23,32,47,134,214",27
59187,"0,235",20
40359,"0,235",11
5711,"1,15,35,44,64",73
49498,"0,12,56,77,88,153",75
72647,"23,173,207",64
58978,"5,9,23,47,89",53
53124,"3,124",41
75861,"23,134,204",37
7665,"0,7,211",70
76235,"5,68,102,127,197",65
53285,"0,4,140",55
5696,"0,2,8,23,26,128",45
32134,"1,17,25,53",31
7663,"6,39,145,158,162,241",100
12100,"2,36",43
17189,"0,10,35,64,73,112",47
28597,"2,43,121,183",31
40025,"1,6,9,103,167,177",84
44693,"0,18,100",19
62041,"0,40,88,130",46
14236,"0,1,4,13,21,25,92",50
51648,"1,58",40
22517,"6,24,28",62
11538,"0,1,8,13",46
42163,"0,16,163",59
7673,"0,14,16,128",54
51446,"0,126,181",61
8735,"23,101,204,234",43
74513,"1,6,39,93,101",70
45532,"35,73,233",40
33124,"0,2,8,28,31,46,51,59,125,163",67
56663,"0,16,18,130",42
34751,"9,55",54
38975,"0,1,97,140",24
7193,"0,4,46,130",47
7613,"1,3,11,72,135",43
37446,"0,153",30
19306,"0,7,52,77,189",123
70612,"1,11,98,108",66
41839,"1,6,12,39",92
68303,"0,111",41
35798,"0,31,56,88,255",88
44634,"0,10",46
2917,"0,1,67,129",28
31064,"6,9,28,47,81,168",80
74069,"0,1,11,12,33",62
62267,"5,197",47
73259,"0,23,31,207",38
271,"0,16,125,163",69
53651,"6,9,47,103,198",56
22580,"0,1,4,17,21,144",56
45156,"2,35,191,244",49
57810,"0,4,211",95
32868,"6,158",50
16714,"0,12,49,65",45
72294,"0,1,31,62,99",43
15700,"0,35,73,233",47
19211,"3,6,39,170,175,201",44
6578,"1,172",75
13232,"2,6,9,32,85",47
16050,"1,13,17,45,161",68
56206,"9,55",59
13015,"0,31,56,69,88",27
58050,"0,79,120",69
34488,"0,14,49",41
24340,"1,13,17,239",78
693,"1,13,17,239",49
74814,"1,64,74",80
55877,"0,1,60,77,87,217",61
57758,"0,10,136",45
4378,"0,8,209",39
47007,"1,15,64,138",92
19705,"1,11,15,113",34
57417,"0,14,42,126",45
36733,"0,188",60
17595,"0,10,136",42
19864,"1,5,12,29,50,58,99,138,157,164,178,192,220,239",42
67569,"0,3,12,22,28,40",66
24550,"43,195",51
38102,"5,133",48
68818,"1,48,76,82,87",64
10801,"6,24,101,122",104
25066,"0,49,65,100",41
26294,"6,39,241",66
74320,"0,1,67,87",11
18398,"1,92,113",90
49089,"2,24,26",62
37257,"1,113",91
34247,"23,228",39
35326,"1,87",60
25990,"0,28,40,168,182,186",70
795,"0,52,153",80
44542,"0,7,31,211",51
32205,"6,9,93",57
43104,"1,15",78
38591,"0,79,148",56
65581,"0,79,148",78
45340,"0,10,18,80",19
58849,"1,11,15,78,131",109
53676,"1,3,5,37,58,157",41
12498,"1,6,23,39,169,180,243",40
13361,"5,133",37
36279,"0,18,176,212",29
75935,"5,58,102,164",48
32584,"5,89,102,127,133",57
8881,"2,3,6,9,19,23,26,28,35,43,101,112,117,160,173,191,232,252",83
66844,"0,1,60,87,217",55
53580,"0,31,57,255",54
54278,"23,234,246",73
59465,"0,3,22,73,91",52
57580,"0,111",18
43467,"0,188",45
39084,"0,166",34
14532,"2,3,19,61,200",35
15544,"1,78",99
18273,"1,164",42
23013,"5,58",44
40794,"0,2,26,41,51",56
3939,"0,33,42,222",46
19387,"5,102,197",39
37292,"0,1,11,48,84,129",44
73165,"23,208",57
19205,"0,48",56
55828,"0,1,67",59
65796,"0,16,148",78
73193,"22,43,137,225",42
64505,"5,102",30
49751,"0,1,18,30,62,99,223,224",62
65911,"0,16,125,148",63
58919,"0,14,79",42
55659,"0,28,38,40,46,251",77
29860,"2,3,19,26,28,34,147",37
47717,"9,45,47,231",56
11518,"35,191",51
22804,"1,2,250",46
19771,"6,39",83
1274,"0,6,9,28,46,47,85,116",27
71720,"1,11,12,43,98,121",50
56692,"1,15,37,123,174",56
12700,"3,19,225",25
36521,"1,12,25,44,64",18
13931,"0,33,126",83
51946,"0,4,216",45
39308,"3,9,23,47,198,207",49
69121,"0,10,18,49,156",45
55980,"1,15,17,167",52
60302,"1,5,96,99,227",53
44373,"1,12,15,150,242",84
60052,"5,17,89,254",40
26117,"1,21,53,76",89
16041,"0,4,97,110",46
63741,"1,2,6,9,15,17,24,117,243",38
11323,"0,30,84,148",72
64380,"2,24",53
19801,"1,6,151,243",88
73683,"1,6,151,243",64
33260,"0,1,7,8,37",30
41077,"1,245",56
26168,"0,1,2,13,31,154",41
30043,"5,58",41
52951,"1,82,206",63
14274,"3,124",60
53336,"0,1,4,38,98",37
3534,"28,186",72
56216,"0,35,73,112,143",50
4356,"1,15,37,83,96,99,239",34
30117,"0,4,31,149",71
56291,"35,73,112,143",60
10224,"1,21,76,165",59
45635,"1,44,53,123,178",111
60449,"1,21,76,144,165",175
27718,"1,11,72,110",114
61779,"1,29,66,220",46
24852,"0,79",90
65478,"1,21,29,220",55
62364,"0,10,32,73,213",49
34746,"1,18,29,192",52
60681,"1,11,21,220",102
25390,"1,53,76",72
58388,"0,2,3,8,22",39
29140,"1,5,83,96,99",43
57627,"0,22,43,225",52
64754,"0,3,6,39,124,198",65
18155,"1,12,17,21,62,157",43
61123,"0,1,17,67",39
4875,"0,153",40
57527,"5,75",60
48522,"1,2,3,25,26,41",61
15913,"1,23,180",54
7764,"1,109,249",53
39771,"1,25,44,45",86
35483,"28,221",82
46043,"43,195",42
32817,"1,5,15,64,178,227",42
35144,"0,3,19,22,40",81
11472,"0,1,2,8,17,23,208",42
34212,"1,2,54,176,178,199",50
43242,"1,17,21,48,66,76",49
65698,"6,28,168,201",40
61534,"1,12,76",53
4819,"1,21,53,76",91
67590,"0,1,159",71
11433,"1,54",27
25594,"0,1,2,11,17,27,154",36
56499,"0,1,30,52,159",150
26782,"3,19,28",55
64429,"6,158",107
55164,"1,6,123,178",75
49705,"0,148",60
54511,"3,9,23,32,85,155,160",50
7918,"0,2,8,28,40",68
39359,"0,28,40,182,221",50
12733,"5,254",49
70531,"0,2,9,40,47",55
29528,"1,205",99
14636,"0,10,60",65
50311,"1,3,11,17,72",65
52097,"5,23,104",60
12085,"0,20,139",48
58311,"5,127,230",50
39002,"0,212",43
52584,"0,49,100",61
47335,"9,28,32,55,85",54
33789,"0,8,14,16,31,56,163",71
28238,"5,68,102,133",45
64103,"0,14,212,216",64
61651,"0,1,2,3,5,12,70,149,206",34
4759,"1,11,12,72",42
47469,"1,109",42
74401,"0,5,58,91",37
56032,"0,10,12,31,40,46,57,69,88,90,97,159,255",97
14500,"1,5,63",40
26502,"5,35,133,227",40
28412,"1,6,9,25,45,47,103,231",67
30134,"1,2,119,180",56
31663,"0,3,4,12,22,149,159",48
14489,"3,19,225",25
8403,"1,12,242",99
27914,"5,164",39
12249,"5,133,230",41
59263,"1,12,17,64",65
26019,"5,75",49
33521,"0,1,56,110,212",82
65647,"1,25",38
6839,"0,3,19,126",69
64962,"6,215",52
29607,"23,169,204",57
53926,"0,10,80",43
73710,"0,156",40
45976,"9,32,45,231",66
61798,"2,5,75,104",46
64059,"0,14,152",54
45938,"3,9,45,47,198,231",79
42518,"2,6,24",61
53681,"0,10,136",43
4664,"1,2,25,26,104",65
58464,"0,59",43
71574,"0,6,9,28,116",70
30759,"1,13,48,87",33
15623,"0,1,7,82",46
24093,"0,10,46,57,88",30
11700,"2,3,6,24,26,124,145",60
14534,"5,58,185",41
34186,"1,2,15,70",58
28725,"43,98,121",85
52636,"43,121,137",76
9954,"5,75",36
35527,"3,9,32",64
60006,"23,160",46
75671,"1,2,35,191",48
17906,"0,4,9,35,47,112",45
74923,"0,1,13,48,82",50
47880,"1,2,17,21",55
55747,"1,2,9,15,32,41,45",50
41875,"5,63,118,133",33
6025,"1,11,44,53",67
35666,"0,3,10,114",44
76297,"0,4,100",41
33457,"0,188",87
52238,"2,3,6,101",45
13347,"1,12",37
68032,"1,5,245",45
55481,"35,112,143,146",53
50459,"1,37",81
72246,"0,2,8,194",38
18242,"0,16,156",72
44142,"3,6,39,81",79
41585,"1,2,5,25,41,75,96,157,227",45
7810,"0,60",38
21779,"0,10,31,77",54
54146,"2,24,37,38,47,95,99,206",73
15362,"1,15",59
58659,"1,5,157,239",63
36448,"0,30,56,80,132",54
36922,"1,21,144",73
66184,"1,37,50,157,245",52
63049,"1,164,172,174,245",59
60065,"1,17,21,25,99,144",113
56150,"0,22,136",42
14566,"1,6,9,25,81,93,123,161,167",72
54394,"2,5,9,55,68,104,141",60
32290,"6,39,63,241",85
51768,"0,7,80",46
32822,"2,5,17,75",39
40573,"1,3,5,6,15,35,64,123,180,198",39
3237,"0,2,179",50
3156,"1,2,15,41,196",49
8078,"0,10,18,42",57
67133,"0,12,49,97,132",93
30970,"6,122,158",91
70208,"1,25,83",76
51540,"5,9,47,75,104,118",45
46794,"0,6,26,88,116,129",66
27754,"3,6,232,236",26
34315,"2,26,61",51
68150,"3,106",60
35467,"1,12,43,50",106
73304,"0,1,2,8,15,36,209",58
619,"9,28,32,47,85,155",64
52137,"0,7,38,90,129",57
42985,"1,12,18,21,25,37,50,98,99,108,109,150,192,237,249",62
47221,"1,9,15,83,123,167",74
